Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
16-12-2015,7750.899902,0.139987038,0.006492748,0.006647028,0.00520332,-0.009481552,1.81806111,-2.275151062,-1.030443268,-1.105573874,7725.085569,7779.986996,7891.993167,8088.955075,0.2,0.27,0.5,1.75,2.3,-0.047427653,0.012953368,4.01,5.51,-0.007717322,0.004831175,0.000109275,0.000310126,0.007692986,0.026008145,0.02176781,0.010755815,0.021633904,0.016847826,0.017118885,-0.003525091,0.002225646,0.007212003,0.001806622,0.014514969,0.020063664,0.01516808,0.001661658,0.015394743,0.015516821,2.1,2.03,1.8,0.07,0.3,1.5,3.21,5.01,5.24,5.31,-0.055555556,0.040816327,0.023391813,NSE,0.57,-3.28,0.23,0.49,-4.9,0.1,1.05,-0.14,0.56,1.42,1.91,2.13,1.24,-1.76,2.91,0.41,3.48,1.38,1.3,-0.13,-0.42,-0.36,-2.13,2.98,1.15
17-12-2015,7844.350098,0.088118249,0.01205669,0.006492748,0.006647028,0.00520332,2.096108405,-0.251772973,-0.542655429,1.455680383,7746.770029,7786.116815,7890.124811,8086.521195,0.18,0.23,0.47,1.73,2.24,-0.016033755,-0.024040921,3.94,5.45,-0.004373259,0.006476219,0.004487049,0.001906681,-0.021196273,-0.007576536,-0.013879955,-0.015296922,-0.018510292,-0.007660787,-0.006803886,-0.015034782,0.011432193,0.0068138,0.025680932,-0.015040521,0.007872815,-0.013523629,0.018148071,-0.01184538,-0.015115189,2.06,2.01,1.77,0.05,0.29,1.51,3.21,4.98,5.22,5.27,-0.058823529,-0.019607843,-0.011428571,NSE,-1.45,-0.35,1.14,-1.31,-1.6,2.78,-1.65,-0.81,0.99,-2.52,0.4,-0.37,-1.83,-1.96,1.31,-1.43,-3.76,-1.58,-1.82,0.53,1.47,1.43,0.1,-3.31,-1.98
18-12-2015,7761.950195,-0.340125392,-0.010504363,0.01205669,0.006492748,0.006647028,1.990683811,-0.256360365,-2.275674463,-1.030248382,7749.530059,7783.815232,7885.098355,8083.291633,0.16,0.19,0.46,1.67,2.19,-0.007432819,0.012483324,3.91,5.44,-0.003224749,-0.000106155,0.009717186,0.001609085,-0.027069223,-0.009707014,-0.008837905,-0.016306465,-0.028364469,-0.028186714,-0.030286641,-0.008722422,-0.011176873,-0.008209766,-0.012099854,-0.01779722,-0.00532643,-0.015885844,-0.000289082,-0.012630325,-0.01433754,2.03,2,1.73,0.03,0.3,1.53,3.25,4.98,5.25,5.28,-0.020833333,-0.03,-0.034682081,NSE,0.62,-0.49,-0.86,3.39,-0.63,-1.44,-0.32,0.4,-0.71,1.47,-0.17,0.17,-0.04,0.68,-2.02,0.39,2.9,-0.04,-0.22,-0.22,-0.59,-0.57,0.46,2.77,1.37
21-12-2015,7834.450195,-0.004750594,0.009340436,-0.010504363,0.01205669,0.006492748,2.410446921,0.889204598,-1.270278882,-0.281288995,7764.970084,7788.63761,7883.112153,8080.815599,0.13,0.24,0.5,1.67,2.2,-0.004896313,0.015294118,3.93,5.47,-0.001431384,-0.00939154,0.001580006,-0.000339837,0.012260709,0.000557104,0.003962979,-0.003629181,0.017701847,0.012931849,0.004275869,-0.00025876,-0.012991669,-0.002907953,-0.010409023,0.007778402,0.001660226,0.009311212,0.017744747,0.005994514,0.005557045,2.07,1.96,1.7,0.11,0.37,1.54,3.27,4.97,5.23,5.34,0.085106383,-0.010309278,0,NSE,0.25,-1.44,-1.52,1.24,0.03,-0.57,-1.2,0.43,-1.23,1.47,-0.01,0.04,-0.29,8.15,-0.58,0.55,1.71,0.68,-0.73,-0.07,-0.36,-0.34,-1.44,1.28,1.15
22-12-2015,7786.100098,-0.062052506,-0.006171473,0.009340436,-0.010504363,0.01205669,1.10636675,1.095860665,-2.121960126,-0.804534217,7768.811905,7788.395942,7879.307759,8077.883106,0.19,0.21,0.46,1.71,2.24,0.045441389,-0.003568946,3.97,5.5,-0.000759982,-0.000774955,0.00041589,-0.000108167,-0.000931697,-0.0020466,0.002960526,0.011124207,0.002136085,0.009483786,0.005923732,0.00504789,0.00053233,0.008003628,-0.000859186,0.008816736,0.00175938,0.006478257,0.002551884,0.008822912,0.008916477,2.05,2.03,1.78,0.02,0.27,1.53,3.26,5.04,5.29,5.31,-0.078431373,0.03125,0.023952096,NSE,0.65,-0.66,0.03,-1.5,4.03,-0.59,1.04,0.37,0.48,-0.66,0.15,0.33,0.61,-1.2,0.16,0.62,0.01,1.04,1.04,-0.56,-0.13,-0.13,-1.57,-0.07,-0.56
23-12-2015,7865.950195,-0.206955047,0.010255468,-0.006171473,0.009340436,-0.010504363,1.484347553,3.329395008,-0.824574659,0.438608925,7786.473412,7795.782061,7878.783933,8075.774321,0.19,0.2,0.46,1.74,2.27,0.017718715,-0.006186622,3.99,5.53,-0.004935923,-0.00145209,-0.002350951,-0.000309081,0.012869514,0.000829357,0.015086947,0.007594188,0.015986647,0.008491455,0.012881873,0.032710881,0.023410475,0.025957144,0.022775798,0.012418068,0.009645906,0.008962073,-0.004293258,0.013298883,0.016205834,2.08,2.07,1.81,0.01,0.27,1.54,3.26,5.07,5.33,5.34,0,0.02020202,0.01754386,NSE,-0.07,3.46,2.36,0.67,3.76,2.54,0.66,-0.42,2.79,-0.5,1.3,1.01,0.34,5.03,1.02,-0.18,-0.17,0.86,0.83,0.42,0.13,0.11,-0.42,0.35,-0.19
24-12-2015,7861.049805,0.314438503,-0.000622988,0.010255468,-0.006171473,0.009340436,0.212888344,2.313459119,-0.039420624,-0.330922336,7800.032756,7801.998037,7878.088477,8073.637758,0.15,0.2,0.48,1.73,2.25,0.023394995,-1,3.96,5.47,0.003615235,-0.000784938,-0.004813564,-0.000154588,-0.005340226,-0.001371153,-0.003877254,0.002222466,-0.001948224,-0.002687245,-0.003997111,-0.010724529,-0.002427968,0.002179154,,-0.001598636,0.004425518,0.000507351,-0.006491591,0.001682886,-0.001725378,2.1,2.05,1.77,0.05,0.33,1.51,3.22,4.99,5.27,5.32,0.042553192,0.01980198,-0.005747126,NSE,0.65,1.42,-0.24,0,1.6,0.21,-0.13,0.58,0.27,0.73,0.18,-0.96,0.09,2.32,-1.32,0.68,0.64,0.03,-0.09,-0.42,-0.36,-0.37,-0.35,0.49,0.52
28-12-2015,7925.149902,-0.080553295,0.00815414,-0.000622988,0.010255468,-0.006171473,2.102560605,4.13509975,1.840810108,-0.220961292,7822.781328,7813.726786,7879.934023,8072.160267,0.12,0.23,0.5,1.73,2.24,-0.033492823,0,3.93,5.45,0.003703039,-0.005821268,-0.001082876,-0.000077306,-0.011200583,0.018723931,0.002270516,-0.004820671,-0.003303318,0.005029693,-0.002553813,-0.007437338,-0.009699385,,,-0.00217856,-0.009870378,-0.001485593,-0.021787233,-0.005672217,-0.004010279,2.12,2.01,1.74,0.11,0.38,1.52,3.21,4.95,5.22,5.33,0.040816327,0.019417476,0,NSE,0.07,-3.35,-0.99,-2.08,-3.39,-1.06,-0.06,-0.08,0,-0.62,-1.41,-1.07,0.06,9.81,0.96,0.16,-3.26,-0.33,-0.12,0.06,-0.07,-0.06,-0.29,-2.99,-0.63
29-12-2015,7928.950195,-0.054867257,0.000479523,0.00815414,-0.000622988,0.010255468,1.206210999,3.645732997,2.106141281,-0.079390126,7842.084758,7824.700444,7881.856226,8070.735292,0.18,0.23,0.49,1.81,2.32,0.04180418,0,4.04,5.54,-0.002546869,0.00098972,0.00411939,0.001762714,0.017974143,0.027799109,0.012297767,0.007847297,0.010394743,0.010723825,0.011155834,0.005334087,0.018062055,,0.019357165,0.010629763,0.003649698,0.013281063,0.008477336,0.010721087,0.008729164,2.14,2.09,1.83,0.05,0.31,1.5,3.22,5.05,5.31,5.36,-0.019607843,0.038095238,0.046242775,NSE,0.66,3.19,1.82,2.81,2.88,1.82,1.15,-0.46,0.7,0.65,0.9,1.08,1.66,6.46,0.42,0.32,0.32,1.43,1.17,0.5,0.22,0.18,1.98,0.14,-0.01
30-12-2015,7896.25,0.412921348,-0.004124152,0.000479523,0.00815414,-0.000622988,1.41469928,2.536717793,2.526063078,-0.737280201,7851.932984,7831.514687,7882.420687,8068.999119,0.08,0.21,0.46,1.8,2.31,-0.03405491,-0.00943837,4.03,5.54,-0.004817366,0.001487337,-0.004318411,-0.000601973,-0.013058654,-0.007060772,-0.007353005,-0.002403153,-0.007156762,-0.004243997,-0.007234617,-0.013264312,-0.005151643,-0.006413708,-0.010785302,-0.007217229,-0.005339581,-0.008240082,0.002564694,-0.009375112,-0.007836681,2.23,2.1,1.85,0.13,0.38,1.51,3.23,5.08,5.33,5.46,-0.06,-0.009174312,-0.005524862,NSE,-0.14,-3.52,-0.53,0.56,-3.35,-0.68,-0.73,0.14,-0.43,-1.61,-0.63,-0.8,-0.95,-6.66,0.26,-0.39,-0.74,-1.43,-0.88,-0.43,0.18,0.17,-1.31,-0.57,-0.71
31-12-2015,7946.350098,-0.107355865,0.006344796,-0.004124152,0.000479523,0.00815414,1.022125757,2.521645209,4.385551369,0.189122909,7869.099732,7842.451393,7884.927723,8067.778731,0.14,0.16,0.48,1.76,2.27,0.014758131,-1,4.04,5.5,-0.000207121,-0.000655461,0.002746856,0.000988448,-0.019194912,-0.019127218,0.003220644,-0.010213895,-0.008409627,-0.014739851,-0.009655639,-0.002048445,,-0.005068503,,-0.009411913,0.001473804,-0.011536058,-0.009430524,-0.011960266,-0.008059019,2.13,2.11,1.79,0.02,0.34,1.46,3.23,5.02,5.34,5.36,0.042553192,-0.018518519,-0.022222222,NSE,-0.1,2.25,-0.82,-0.51,1.2,,-0.96,-0.65,-0.45,2.01,-0.04,,-1.25,5.56,-1.39,-0.19,-0.08,-1.01,-0.92,1.35,0.41,0.37,-0.05,-0.22,-0.01
04-01-2016,7791.299805,0.077951002,-0.01951214,0.006344796,-0.004124152,0.000479523,-0.887286072,-0.676286656,1.405646047,-0.926356922,7854.954291,7837.579813,7881.25604,8065.027697,0.17,0.22,0.48,1.73,2.24,-0.008618368,0,4.03,5.48,-0.005541456,-0.001154006,-0.000540657,0.000385731,0.000854988,-0.05755378,-0.014125233,-0.021806834,-0.036498562,-0.012256687,-0.026674043,-0.006286055,,-0.023853373,,-0.015303731,-0.026798874,-0.020833187,-0.068638413,-0.024007624,-0.013985456,2.07,2.02,1.76,0.05,0.31,1.45,3.24,5,5.26,5.31,0,-0.037735849,-0.017045455,NSE,-1.47,-0.16,-2.52,-2.59,-0.76,-4.72,-1.48,-0.27,-2.84,-0.58,-3.59,-2.27,-1.81,-0.13,-2.05,-1.4,-0.53,-2.53,-1.3,0.07,0.22,0.24,-2.34,0.51,1.32
05-01-2016,7784.649902,0.013085399,-0.000853504,-0.01951214,0.006344796,-0.004124152,-1.772837129,0.292448501,2.288954037,0.035338414,7842.171675,7832.538869,7877.467564,8062.237868,0.2,0.2,0.48,1.73,2.25,-0.022819886,-0.004851005,4.02,5.5,-0.00156001,-0.007015103,0.005034441,0.006431513,-0.025059317,-0.005023646,0.000976913,0.004179926,0.001729032,0.004562044,-0.000378019,0.008520579,0.003356519,0.007188153,0.002592438,0.002012226,-0.006489317,-0.002378025,-0.002592976,0.001641632,0.002649587,2.05,2.05,1.77,0,0.28,1.48,3.25,5.02,5.3,5.3,0,0.019607843,0,NSE,-0.42,-2.15,0.33,0.82,-2.15,0.21,-0.02,-0.77,0.83,0.31,0.08,0.6,-0.46,-0.39,-0.11,-0.7,3.03,0.17,0.14,0.64,0.54,0.54,0.65,0.72,0.28
06-01-2016,7741,0.284160435,-0.005607176,-0.000853504,-0.01951214,0.006344796,-2.370429759,-1.192811144,1.188883698,-0.314213077,7823.776825,7823.820882,7872.115895,8059.041472,0.21,0.21,0.46,1.65,2.18,-0.055601891,0.013370474,3.94,5.44,-0.002729355,-0.003055287,0.003566738,-0.00197689,-0.019569682,-0.001798631,-0.015940143,-0.005054539,-0.014435886,-0.018165305,-0.0190962,-0.008320558,-0.012596811,-0.010395668,-0.009319025,-0.013115397,-0.009812303,-0.011381213,0.022547344,-0.014471693,-0.015935267,1.97,1.97,1.72,0,0.25,1.5,3.26,4.98,5.23,5.23,-0.040816327,-0.048076923,-0.046242775,NSE,-1.24,-6.01,-1.28,-0.38,-5.56,-0.65,-1.42,0.31,-0.99,1.25,-1.32,-0.4,-0.83,-2.49,-0.98,-0.98,-1.95,-1.51,-1.28,-0.11,-0.23,-0.22,0.27,0.21,1.56
07-01-2016,7568.299805,-0.166754897,-0.022309804,-0.005607176,-0.000853504,-0.01951214,-4.153239766,-2.797296339,-1.721877945,-1.732090144,7777.326458,7799.485541,7860.201538,8054.15847,0.2,0.2,0.45,1.61,2.16,-0.020017663,0.013698003,3.95,5.44,-0.002998513,-0.00413088,0.005978261,0.00525144,-0.042204569,-0.039057964,-0.042314083,-0.011654528,-0.040439436,-0.034782628,-0.028527351,-0.01600617,-0.017161176,-0.019643002,-0.022926324,-0.023700443,-0.030860138,-0.030259897,-0.070448959,-0.027230324,-0.022074798,1.96,1.96,1.71,0,0.25,1.49,3.28,4.99,5.24,5.24,-0.021276596,-0.03030303,-0.024242424,NSE,-0.86,-1.4,-1.7,-3.12,-2.06,-2.4,-2.49,1.44,-1.95,1.45,-2.45,-1.25,-3.54,5.07,-2.86,-0.18,2.71,-3.06,-2.67,-1.4,-1.01,-0.97,1.24,2.14,1.35
08-01-2016,7601.350098,0.200762389,0.004366938,-0.022309804,-0.005607176,-0.000853504,-4.341615909,-3.363866926,-1.929450849,-0.146468335,7745.330756,7780.615499,7850.050502,8049.652914,0.2,0.2,0.44,1.57,2.13,-0.002703515,-0.004067429,3.95,5.44,-0.000205059,-0.009021162,0.002445335,0.005529503,0.005287735,-0.001463983,-0.017949535,-0.0106833,-0.022399237,0.003066974,-0.016666686,-0.020202033,-0.015855352,-0.00700361,-0.013077328,-0.010838375,0.005919888,-0.009766708,0.019651238,-0.01725579,-0.01260571,1.93,1.93,1.69,0,0.24,1.49,3.31,5,5.24,5.24,-0.02173913,-0.020833333,-0.024844721,NSE,-0.83,-0.59,-1.59,0.1,-0.33,-1.14,-1.12,-0.04,-0.37,-0.89,0.25,0.56,-0.65,3.78,0.17,-1.22,-2.98,-1.57,-1.11,0.17,0.34,0.33,2.14,-2.52,-0.45
11-01-2016,7563.850098,-0.132804233,-0.004933334,0.004366938,-0.022309804,-0.005607176,-2.919278075,-3.780661799,-3.575822044,-1.554666745,7712.334273,7759.971175,7838.826956,8044.819055,0.19,0.21,0.47,1.58,2.17,-0.053614458,-0.000998321,3.99,5.47,-0.006972067,-0.003913553,0.005814778,0.000546871,0.016192244,0.017609756,0.004569385,-0.006010636,-0.001527427,-0.000573342,0.010694088,-0.013388673,-0.004850184,-0.00686694,-0.002464077,0.000853272,-0.027633662,-0.001214492,-0.053259905,-0.004110043,-0.000116424,1.98,1.96,1.7,0.02,0.28,1.48,3.3,5,5.26,5.28,0.066666667,0,0.006369427,NSE,0.62,-5.96,-0.47,-2.43,-5.28,-0.03,0.32,-0.66,-0.71,-0.12,-2.24,-0.88,0.27,-3.07,1.6,0.21,-0.65,0.46,0.14,0.69,0.18,0.18,-1.93,-0.65,-0.9
12-01-2016,7510.299805,0.312995729,-0.007079767,-0.004933334,0.004366938,-0.022309804,-3.524244513,-5.234602527,-3.242102612,-1.315958812,7675.600733,7736.192949,7825.943539,8039.500456,0.22,0.21,0.46,1.55,2.12,-0.031826862,-0.013945038,3.92,5.41,0.001308782,0.004868466,0.002679075,-0.004099294,0.014513346,0.000242861,0.002099335,0.006866844,0.002209706,0.00917782,0.025354382,0.020491179,0.01530576,0.009775604,0.016321448,0.007802799,-0.008886554,0.01033415,0.002040963,0.002687328,0.005128161,1.9,1.91,1.66,-0.01,0.24,1.49,3.29,4.95,5.2,5.19,-0.020833333,-0.010638298,-0.018987342,NSE,-0.14,-2.19,1.54,-0.76,-3.09,1.39,0.47,-0.03,0.76,-0.99,-1.22,-0.58,0.93,-5.8,-1.88,-0.34,-0.83,-0.12,0.56,0.02,0.24,0.25,2.61,-0.43,-0.66
13-01-2016,7562.399902,-0.066914498,0.006937153,-0.007079767,-0.004933334,0.004366938,-2.307196719,-4.622936,-3.472487363,-1.145742907,7655.018764,7719.641231,7815.608494,8034.753186,0.22,0.22,0.45,1.51,2.08,0,0.002533628,3.89,5.36,-0.007405818,0.001529962,0.002320349,0.000457352,-0.025710284,-0.058392297,-0.013966446,-0.012418577,-0.027476239,-0.021599091,-0.031736779,0.005984109,0.003012262,0.005363254,-0.002450543,-0.024965453,0.011319187,-0.034114937,-0.024236694,-0.03303336,-0.021123443,1.86,1.86,1.63,0,0.23,1.47,3.28,4.91,5.14,5.14,-0.021276596,-0.021505376,-0.025806452,NSE,-0.43,-1.78,0.3,-0.15,0.13,-0.45,-1.88,0.18,0.29,0.18,1.83,1.78,-3.18,0.53,3.57,-0.37,2.95,-2.88,-2.26,0.4,-0.04,-0.04,-0.73,2.46,0.59
14-01-2016,7536.799805,-0.016434263,-0.003385182,0.006937153,-0.007079767,-0.004933334,-0.416209728,-4.552163305,-3.201863447,-2.130921049,7633.524408,7702.227761,7804.67482,8029.798426,0.22,0.25,0.42,1.52,2.1,0.026298488,0.000229748,3.96,5.46,-0.001958956,-0.003437147,0.006734479,0.000441905,0.021870808,0.019233087,0.029036792,0.019274398,0.014998274,0.028466345,0.018298794,0.045869146,-0.017998835,-0.007179971,-0.016741335,0.016695906,-0.005892722,0.019650632,0.019681334,0.015323892,0.015181975,1.88,1.85,1.68,0.03,0.2,1.5,3.36,5.04,5.21,5.24,-0.065217391,-0.010989011,0.006622517,NSE,0.42,2.38,-1.79,1.08,2.36,-1.33,1.4,-0.11,-0.26,-1.25,-1.24,-0.6,1.96,-5.73,-2.2,-0.63,-2.81,1.35,1.75,-0.11,0.18,0.16,-1.88,-2.05,-1.42
15-01-2016,7437.799805,-0.046582278,-0.013135549,-0.003385182,0.006937153,-0.007079767,-2.15159532,-6.399797224,-5.443085443,-4.039532196,7597.938116,7677.044147,7790.287564,8023.907893,0.19,0.23,0.36,1.46,2.03,-0.056694427,0.004915472,3.99,5.41,0.001327042,0.006625506,-0.000445962,0.002254242,-0.024015274,-0.038482305,-0.019614557,-0.019112135,-0.019931271,-0.039917134,-0.035939949,-0.019464117,-0.02381929,-0.019279526,-0.02541613,-0.021599098,-0.014968688,-0.027427969,-0.035469218,-0.017500826,-0.022794993,1.84,1.8,1.67,0.04,0.17,1.42,3.38,5.05,5.18,5.22,-0.139534884,-0.055555556,-0.039473684,NSE,-1.66,-6.74,-2.55,-1.57,-5.71,-3.14,-2.27,0.48,-2.4,1.64,-1.73,-1.74,-2.74,-1.82,-0.92,-0.11,1.08,-1.43,-2.06,-0.26,-0.14,-0.13,0.96,0.58,1.03
19-01-2016,7435.100098,0.198088157,-0.000362971,-0.013135549,-0.003385182,0.006937153,-1.702175457,-4.571762298,-5.418483759,-5.217130736,7568.331204,7654.001856,7776.358644,8018.049109,0.2,0.26,0.37,1.49,2.06,-0.03327674,-0.006857143,4,5.41,-0.012057863,-0.006928758,0.013935558,-0.001717273,-0.004838804,0.007541455,0,0.005154639,-0.000525999,-0.008433045,-0.0124949,-0.015210105,0.01474994,0.012525578,0.012460668,0.000531822,0.005893262,-0.002555404,0.036804601,-0.012751535,0.000227979,1.86,1.8,1.69,0.06,0.17,1.41,3.35,5.04,5.15,5.21,0,0.035294118,0.020547945,NSE,0.61,0.74,1.96,0.53,-5.21,1.38,-0.07,0.16,1.53,0.13,1.82,0.59,0.15,-0.64,1.19,-0.65,1.51,-1.57,-0.07,-0.19,0.02,0.03,0.21,0.43,-0.16
20-01-2016,7309.299805,0.066932624,-0.016919785,-0.000362971,-0.013135549,-0.003385182,-2.676324584,-6.106248874,-7.770832156,-5.831658006,7521.234586,7621.173089,7758.042611,8010.996877,0.26,0.26,0.34,1.44,2.01,-0.0628732,0.014269275,4.05,5.41,-0.004963819,0.001541939,0.001285709,-4.57E-05,0.001344889,-0.00471724,-0.017199017,-0.017948718,-0.026311174,0.004549051,-0.007052479,-0.042146622,-0.034480481,-0.034576592,-0.028204097,-0.011693855,-0.038170554,-0.001174964,-0.010321681,0.004462898,-0.015577772,1.75,1.75,1.67,0,0.08,1.36,3.4,5.07,5.15,5.15,-0.054054054,-0.034090909,-0.033557047,NSE,0,-3.06,-3.45,-0.91,-6.71,-3.08,-1.23,-0.16,-3.63,1.58,-3.94,-2.95,-0.28,1.29,-4.34,0.33,0.35,0.85,-0.96,0.12,0.13,0.1,-0.58,1,1.28
21-01-2016,7276.799805,-0.047777316,-0.00444639,-0.016919785,-0.000362971,-0.013135549,-3.776580195,-5.99664378,-8.22492731,-7.117926289,7476.791898,7588.375634,7739.170344,8003.691433,0.27,0.28,0.37,1.44,2.02,0.107571214,-0.004765146,4.06,5.47,0.001135916,-0.003666049,-0.006056361,-3.04E-05,-0.005062486,0.005684104,0.021071429,0.001984355,-0.004683805,-0.006103583,0.002924567,0.012571714,0.019745622,0.017660693,0.01943436,0.005195438,-0.018222223,8.28E-05,-0.032321816,-0.001971331,0.007615124,1.75,1.74,1.65,0.01,0.1,1.41,3.45,5.1,5.19,5.2,0.085714286,-0.011764706,0,NSE,1.32,4.91,1.98,1.89,11.22,2.27,0.45,-0.16,1.91,-0.72,-0.51,0.54,-0.07,0.94,-1.96,1.52,-0.47,-0.62,0.32,0.28,-0.04,-0.03,0.8,-0.49,0.05
22-01-2016,7422.450195,-0.287958115,0.02001572,-0.00444639,-0.016919785,-0.000362971,-1.517217028,-1.927111951,-6.000314136,-4.670501258,7466.911589,7572.573211,7726.749946,7997.907939,0.25,0.3,0.4,1.49,2.07,0.085279188,-0.000227998,4.02,5.49,0.00199176,0.006744421,-0.014107081,0.000243591,0.053167132,0.037146507,-0.012242043,0.008442756,0.030769249,0.035855804,0.021037326,0.033333361,0.03097424,0.02185739,0.019920257,0.020283701,0.029034355,0.02663652,0.012525709,0.023382142,0.02171336,1.82,1.77,1.67,0.05,0.15,1.47,3.42,5.09,5.19,5.24,0.078947368,0.047619048,0.034722222,NSE,0.07,10.02,3.1,0.25,9.01,2.33,1.37,-0.71,2.57,-0.17,1.81,2.13,2.84,0.05,5.44,-0.54,-0.36,2.37,2.06,0.86,0.52,0.51,0,-0.43,-0.3
25-01-2016,7436.149902,0.074754902,0.001845712,0.02001572,-0.00444639,-0.016919785,-0.022182676,-2.173300715,-6.420560254,-5.464060696,7461.318555,7559.580515,7715.353866,7992.318306,0.24,0.31,0.42,1.47,2.03,-0.05487995,0.009441277,4.04,5.47,0.002338547,0.005495022,-0.009123525,-0.000136986,-0.019522738,0.000251558,-0.007082118,-0.00361755,-0.022651466,-0.009562058,-0.027743778,-0.033825219,-0.005847746,-0.003898305,-0.002942125,-0.015637982,0.013607124,-0.015832518,0.007526972,-0.022818547,-0.01738851,1.79,1.72,1.61,0.07,0.18,1.43,3.44,5.05,5.16,5.23,0.024390244,0,-0.013422819,NSE,-0.69,-5.22,-0.58,-0.1,-5.75,-0.58,-1.21,0.48,-0.64,0.82,0.77,0.65,-1.43,0.89,1.84,-0.63,1.35,-2,-1.53,-0.32,-0.24,-0.21,1.21,1.5,0.89
26-01-2016,7436.949951,0.069555302,0.000107589,0.001845712,0.02001572,-0.00444639,0.024880001,-1.677718957,-4.548019751,-5.394951877,7456.8879,7547.901414,7704.436066,7986.792253,0.29,0.31,0.44,1.45,2.01,-0.025404157,0.006325682,4.03,5.47,-0.001196349,-0.002901208,0.010989633,4.57E-05,0.005530933,0.007912378,0.00962903,0.049585041,0.025512073,0.007337266,0.012589131,0.036766611,0.010548944,0.005870342,0.008894646,0.014144336,-0.024784714,0.010884097,-0.064226314,0.020654297,0.017933746,1.72,1.7,1.57,0.02,0.15,1.44,3.46,5.03,5.16,5.18,0.071428571,-0.034090909,-0.013605442,NSE,0.72,4.26,1.09,1.9,3.66,1.02,1.61,0.2,0.76,1.4,-1.75,-1.47,0.96,1.02,-3.03,0.71,2.13,1.96,1.38,0.41,-0.28,-4.28,0.83,1.83,1.13
27-01-2016,7437.75,0.463219616,0.000107578,0.000107589,0.001845712,0.02001572,1.75735294,-0.966004113,-4.456204279,-6.150040164,7453.408281,7537.410803,7693.977789,7981.329146,0.27,0.32,0.42,1.43,2.02,0.094109682,0.00237967,4.07,5.48,0.007028019,0.001285652,-0.012451035,0.000471885,-0.065706572,-0.02977135,-0.010950159,0.009685748,-0.000700788,-0.018209642,0.006423581,-0.01838326,0.005405286,0.01334685,0.005911818,-0.010863484,0.010161204,-0.021783536,-0.005173789,-0.014951297,-0.005868006,1.75,1.7,1.6,0.05,0.15,1.41,3.46,5.06,5.16,5.21,-0.044444444,-0.011764706,-0.013793103,NSE,0.3,4.09,0.54,1.43,2.7,0.22,-1.34,0.2,0.83,-0.5,0.58,1.38,-2.36,0.41,3.06,-1.03,-0.58,-1.54,-1.11,-0.19,-0.18,3.98,-1.8,-0.14,0.45
28-01-2016,7424.649902,0.088160291,-0.001761299,0.000107578,0.000107589,0.001845712,2.03180108,-1.821511713,-4.086682573,-6.360240392,7448.179485,7526.671669,7683.415911,7975.790049,0.25,0.34,0.44,1.4,2,0.027537129,-0.002015678,4.07,5.48,-0.006555073,0.000734972,-0.001643292,-0.000715101,0.007171891,0.089140314,0.007499964,0.001076674,0.004207539,0.016399844,0.007206053,0.02257932,-0.013286513,-0.009782335,-0.024414012,0.005528577,0.007525587,0.008618798,-0.029206916,0.000518594,0.002561375,1.75,1.66,1.56,0.09,0.19,1.41,3.48,5.04,5.14,5.23,0.046511628,-0.011904762,-0.020979021,NSE,0.84,2.39,-1.31,-0.68,2.85,-2.37,0.76,0.42,-0.59,-0.04,0.45,0.02,0.65,-0.32,-0.64,0.75,-1.68,-0.13,0.31,-0.15,-0.41,-0.39,-0.89,-1.59,-0.93
29-01-2016,7563.549805,-0.329092735,0.01870794,-0.001761299,0.000107578,0.000107589,1.900984261,0.354925176,-0.062761784,-4.213394903,7469.155907,7530.183873,7678.715279,7971.688156,0.21,0.32,0.42,1.33,1.94,0.013550136,-0.001974865,4.05,5.42,0.007928237,0.003908236,-0.004292363,-0.000395871,0.034541398,-0.076099753,0.031549133,0.021218393,0.038757001,0.058202054,0.026778456,0.011170282,0.021947327,0.025624601,0.016444736,0.024760218,0.025384643,0.023802448,0.030854545,0.032005327,0.024996319,1.73,1.62,1.52,0.11,0.21,1.37,3.48,5,5.1,5.21,-0.044444444,-0.084337349,-0.05,NSE,0,2.51,2.2,0.73,1.2,1.38,2.4,-0.93,2.19,0.07,3.29,0.56,2.63,5.32,3.4,0.05,0.09,3.43,2.62,0.95,1.13,1.12,1.54,0.07,0.26
